2.0625000 58
0.0099299 99 0
0.0099299 116 0
0.0113486 132 0
0.0117544 120 122925
0.0134869 82 0
0.0134869 98 0
0.0134869 107 0
0.0134869 125 0
0.0134869 4 59250
0.0134869 8 59250
0.0134869 12 59250
0.0134869 16 59250
0.0134869 20 59250
0.0134869 24 59250
0.0134869 28 59250
0.0134869 32 59250
0.0134869 36 59250
0.0134869 39 59250
0.0134869 34 559250
0.0134869 31 279625
0.0134869 33 279625
0.0134869 30 338875
0.0134869 27 169437
0.0134869 29 169437
0.0134869 26 228687
0.0134869 18 207233
0.0134869 6 186699
0.0134869 14 195499
0.0134869 2 185232
0.0134869 1 185232
0.0134869 22 230701
0.0134869 10 189632
0.0134869 7 94816
0.0134869 9 94816
0.0134869 6 154066
0.0134870 23 114343
0.0134870 25 114343
0.0134870 22 173593
0.0134870 3 77033
0.0134870 5 77033
0.0134870 2 136283
0.0134870 1 136283
0.0134870 19 86796
0.0134870 21 86796
0.0134870 18 146046
0.0134870 15 73023
0.0134870 17 73023
0.0134870 14 132273
0.0134870 11 66136
0.0134870 13 66136
0.0134870 10 125386
0.0134870 7 62693
0.0134870 9 62693
0.0134870 6 121943
0.0134870 3 60971
0.0134870 5 60971
0.0134870 2 120221
0.0134870 1 120221
0.0215917 124 0
0.0246482 104 406779
0.0251232 60 0
0.0258936 78 0
0.0294506 119 0
0.0308219 38 59250
0.0308219 35 29625
0.0308219 37 29625
0.0308219 34 88875
0.0308219 31 44437
0.0308219 33 44437
0.0308219 30 103687
0.0308220 27 51843
0.0308220 29 51843
0.0308220 26 111093
0.0308222 23 55546
0.0308222 25 55546
0.0308222 22 114796
0.0308225 19 57398
0.0308225 21 57398
0.0308225 18 116648
0.0308225 15 58324
0.0308225 17 58324
0.0308225 14 117574
0.0308236 11 58787
0.0308236 13 58787
0.0308236 10 118037
0.0308236 7 59018
0.0308236 9 59018
0.0308236 6 118268
0.0308284 3 59134
0.0308284 5 59134
0.0308284 2 118384
0.0308284 1 118384
0.0369208 48 162030
0.0386154 50 0
0.0386154 64 0
0.0391051 42 222875
0.0391051 110 214550
0.0458025 133 0
0.0486191 108 0
0.0580724 52 0
0.0639778 44 162030
0.0716158 85 0
0.0722185 118 0
0.0830628 130 0
0.0830628 131 0
0.0830630 46 0
0.0830630 72 0
0.0830630 84 0
0.0830630 120 0
0.0830630 104 283854
0.0830633 42 160243
0.0830633 110 154257
0.1307821 62 0
0.1323877 103 0
0.1883961 115 0
0.1883961 104 0
0.1883965 42 15615
0.1883965 110 15031
0.2040960 121 0
0.2219609 136 30646
0.3304557 100 0
0.3660585 86 0
0.3660585 127 101424
0.4131369 47 0
0.4131369 127 0
0.5422948 69 0
0.5422948 89 0
0.6592827 97 173614
0.6592983 4 21922
0.6592983 8 21922
0.6592983 12 21922
0.6592983 16 21922
0.6592983 20 21922
0.6592983 24 21922
0.6592983 28 21922
0.6592983 32 21922
0.6592983 36 21922
0.6592983 39 21922
0.6592983 38 21922
0.6592983 35 10961
0.6592983 37 10961
0.6592983 34 32883
0.6592983 30 66359
0.6592983 26 73765
0.6592983 22 77468
0.6592983 19 38734
0.6592983 21 38734
0.6592983 18 60656
0.6592983 15 30328
0.6592983 17 30328
0.6592983 14 52250
0.6592983 11 26125
0.6592983 13 26125
0.6592983 10 48047
0.6592983 6 80940
0.6592983 3 40470
0.6592983 5 40470
0.6592983 2 62392
0.6592983 1 62392
0.6593073 7 24023
0.6593073 9 24023
0.6593073 6 45945
0.6593073 3 22972
0.6593073 5 22972
0.6593073 2 44894
0.6593073 1 44894
0.6593095 31 16441
0.6593095 33 16441
0.6593095 30 38363
0.6593127 27 19181
0.6593127 29 19181
0.6593127 26 41103
0.6593140 23 20551
0.6593140 25 20551
0.6593140 22 42473
0.6593140 19 21236
0.6593140 21 21236
0.6593140 18 43158
0.6593140 15 21579
0.6593140 17 21579
0.6593140 14 43501
0.6593140 11 21750
0.6593140 13 21750
0.6593140 10 43672
0.6593140 7 21836
0.6593140 9 21836
0.6593140 6 43758
0.6593140 3 21879
0.6593140 5 21879
0.6593140 2 43801
0.6593140 1 43801
0.7110711 59 30646
0.8253286 53 0
0.8253286 48 0
0.8253286 44 0
0.8253286 97 11584
0.8253358 4 5719
0.8253358 8 5719
0.8253358 12 5719
0.8253358 16 5719
0.8253358 20 5719
0.8253358 24 5719
0.8253358 28 5719
0.8253358 32 5719
0.8253358 36 5719
0.8253358 39 5719
0.8253358 38 5719
0.8253358 35 2859
0.8253358 37 2859
0.8253358 34 8578
0.8253358 30 22160
0.8253358 26 24900
0.8253358 22 26270
0.8253358 18 26955
0.8253358 15 13477
0.8253358 17 13477
0.8253358 14 19196
0.8253358 10 27469
0.8253358 7 13734
0.8253358 9 13734
0.8253358 6 19453
0.8253358 3 9726
0.8253358 5 9726
0.8253358 2 15445
0.8253358 1 15445
0.8253426 11 9598
0.8253426 13 9598
0.8253426 10 15317
0.8253426 31 4289
0.8253426 33 4289
0.8253426 30 10008
0.8253426 7 7658
0.8253426 9 7658
0.8253426 6 13377
0.8253426 3 6688
0.8253426 5 6688
0.8253426 2 12407
0.8253426 1 12407
0.8253446 27 5004
0.8253446 29 5004
0.8253446 26 10723
0.8253454 23 5361
0.8253454 25 5361
0.8253454 22 11080
0.8253457 19 5540
0.8253457 21 5540
0.8253457 18 11259
0.8253457 15 5629
0.8253457 17 5629
0.8253457 14 11348
0.8253457 11 5674
0.8253457 13 5674
0.8253457 10 11393
0.8253457 7 5696
0.8253457 9 5696
0.8253457 6 11415
0.8253457 3 5707
0.8253457 5 5707
0.8253457 2 11426
0.8253457 1 11426
1.2598990 65 21473
1.3785689 93 0
1.3786077 42 0
1.3786077 110 0
1.3786077 136 0
1.3786077 59 0
3.1923343 77 0
3.1923343 97 0
3.1937655 4 4561
3.1937655 8 4561
3.1937655 12 4561
3.1937655 16 4561
3.1937655 20 4561
3.1937655 24 4561
3.1937655 28 4561
3.1937655 32 4561
3.1937655 36 4561
3.1937655 39 4561
3.1937655 38 4561
3.1937655 34 7420
3.1937655 31 3710
3.1937655 33 3710
3.1937655 30 8271
3.1937655 27 4135
3.1937655 29 4135
3.1937655 26 8696
3.1937655 22 9922
3.1937655 19 4961
3.1937655 21 4961
3.1937655 18 9522
3.1937655 14 10190
3.1937655 11 5095
3.1937655 13 5095
3.1937655 10 9656
3.1937655 6 10257
3.1937655 2 10268
3.1937655 1 10268
3.1949345 23 4348
3.1949345 25 4348
3.1949345 22 8909
3.1949345 19 4454
3.1949345 21 4454
3.1949345 18 9015
3.1950856 15 4507
3.1950856 17 4507
3.1950856 14 9068
3.1950856 11 4534
3.1950856 13 4534
3.1950856 10 9095
3.1951190 7 4547
3.1951190 9 4547
3.1951190 6 9108
3.1954669 3 4554
3.1954669 5 4554
3.1954669 2 9115
3.1954669 1 9115
3.1958125 35 2280
3.1958125 37 2280
3.1958125 34 6841
3.1958125 31 3420
3.1958125 33 3420
3.1958125 30 7981
3.1958196 27 3990
3.1958196 29 3990
3.1958196 26 8551
3.1958196 23 4275
3.1958196 25 4275
3.1958196 22 8836
3.1958319 19 4418
3.1958319 21 4418
3.1958319 18 8979
3.1958532 15 4489
3.1958532 17 4489
3.1958532 14 9050
3.1958532 11 4525
3.1958532 13 4525
3.1958532 10 9086
3.1959450 7 4543
3.1959450 9 4543
3.1959450 6 9104
3.1959450 3 4552
3.1959450 5 4552
3.1959450 2 9113
3.1959450 1 9113
3.3045685 63 0
3.3045685 65 0
4.4944537 79 0
11.4687335 58 0
11.4692778 4 0
11.4692778 8 0
11.4692778 12 0
11.4692778 16 0
11.4692778 20 0
11.4692778 24 0
11.4692778 28 0
11.4692778 32 0
11.4692778 36 0
11.4692778 39 0
11.4692778 38 0
11.4692778 34 2280
11.4692778 30 3420
11.4692778 26 3990
11.4692778 22 4275
11.4692778 19 2137
11.4692778 21 2137
11.4692778 18 2137
11.4692778 14 4489
11.4692778 11 2244
11.4692778 13 2244
11.4692778 10 2244
11.4692778 7 1122
11.4692778 9 1122
11.4692778 6 1122
11.4692778 3 561
11.4692778 5 561
11.4692778 2 561
11.4692778 1 561
11.4704871 15 1068
11.4704871 17 1068
11.4704871 14 1068
11.4704875 11 534
11.4704875 13 534
11.4704875 10 534
11.4704875 7 267
11.4704875 9 267
11.4704875 6 267
11.4704875 3 133
11.4704875 5 133
11.4704875 2 133
11.4704875 1 133
11.4710921 23 1995
11.4710921 25 1995
11.4710921 22 1995
11.4710921 27 1710
11.4710921 29 1710
11.4710921 26 1710
11.4710921 23 855
11.4710921 25 855
11.4710921 22 855
11.4710921 35 0
11.4710921 37 0
11.4710921 34 0
11.4710921 31 0
11.4710921 33 0
11.4710921 30 0
11.4710921 27 0
11.4710921 29 0
11.4710921 26 0
11.4710921 23 0
11.4710921 25 0
11.4710921 22 0
11.4710925 19 0
11.4710925 21 0
11.4710925 18 0
11.4710928 15 0
11.4710928 17 0
11.4710928 14 0
11.4710928 11 0
11.4710928 13 0
11.4710928 10 0
11.4710928 7 0
11.4710928 9 0
11.4710928 6 0
11.4710951 3 0
11.4710951 5 0
11.4710951 1 0
11.4710951 2 0
11.4710951 3 0
11.4710951 4 0
11.4710951 5 0
11.4710951 6 0
11.4710951 7 0
11.4710951 8 0
11.4710951 9 0
11.4710951 10 0
11.4710951 11 0
11.4710951 12 0
11.4710951 13 0
11.4710951 14 0
11.4710951 15 0
11.4710951 16 0
11.4710951 17 0
11.4710951 18 0
11.4710951 19 0
11.4710951 20 0
11.4710951 21 0
11.4710951 22 0
11.4710951 23 0
11.4710951 24 0
11.4710951 25 0
11.4710951 26 0
11.4710951 27 0
11.4710951 28 0
11.4710951 29 0
11.4710951 30 0
11.4710951 31 0
11.4710951 32 0
11.4710951 33 0
11.4710951 34 0
11.4710951 35 0
11.4710951 36 0
11.4710951 37 0
11.4710951 38 0
11.4710951 39 0
11.4710951 40 0
11.4710951 41 0
11.4710951 42 0
11.4710951 43 0
11.4710951 44 0
11.4710951 45 0
11.4710951 46 0
11.4710951 47 0
11.4710951 48 0
11.4710951 49 0
11.4710951 50 0
11.4710951 51 0
11.4710951 52 0
11.4710951 53 0
11.4710951 54 0
11.4710951 55 0
11.4710951 56 0
11.4710951 57 0
11.4710951 58 0
11.4710951 59 0
11.4710951 60 0
11.4710951 61 0
11.4710951 62 0
11.4710951 63 0
11.4710951 64 0
11.4710951 65 0
11.4710951 66 0
11.4710951 67 0
11.4710951 68 0
11.4710951 69 0
11.4710951 70 0
11.4710951 71 0
11.4710951 72 0
11.4710951 73 0
11.4710951 74 0
11.4710951 75 0
11.4710951 76 0
11.4710951 77 0
11.4710951 78 0
11.4710951 79 0
11.4710951 80 0
11.4710951 81 0
11.4710951 82 0
11.4710951 83 0
11.4710951 84 0
11.4710951 85 0
11.4710951 86 0
11.4710951 87 0
11.4710951 88 0
11.4710951 89 0
11.4710951 90 0
11.4710951 91 0
11.4710951 92 0
11.4710951 93 0
11.4710951 94 0
11.4710951 95 0
11.4710951 96 0
11.4710951 97 0
11.4710951 98 0
11.4710951 99 0
11.4710951 100 0
11.4710951 101 0
11.4710951 102 0
11.4710951 103 0
11.4710951 104 0
11.4710951 105 0
11.4710951 106 0
11.4710951 107 0
11.4710951 108 0
11.4710951 109 0
11.4710951 110 0
11.4710951 111 0
11.4710951 112 0
11.4710951 113 0
11.4710951 114 0
11.4710951 115 0
11.4710951 116 0
11.4710951 117 0
11.4710951 118 0
11.4710951 119 0
11.4710951 120 0
11.4710951 121 0
11.4710951 122 0
11.4710951 123 0
11.4710951 124 0
11.4710951 125 0
11.4710951 126 0
11.4710951 127 0
11.4710951 128 0
11.4710951 129 0
11.4710951 130 0
11.4710951 131 0
11.4710951 132 0
11.4710951 133 0
11.4710951 134 0
11.4710951 135 0
11.4710951 136 0
11.4710951 137 0
11.4710951 138 0

5.1388094 1086
0.0000000 1 1000000
0.0000000 2 1000000
0.0000000 3 1000000
0.0000000 4 1000000
0.0000000 5 1000000
0.0000000 6 1000000
0.0000000 7 1000000
0.0000000 8 1000000
0.0000000 9 1000000
0.0000000 10 1000000
0.0000000 11 1000000
0.0000000 12 1000000
0.0000000 13 1000000
0.0000000 14 1000000
0.0000000 15 1000000
0.0000000 16 1000000
0.0000000 17 1000000
0.0000000 18 1000000
0.0000000 19 1000000
0.0000000 20 1000000
0.0000000 21 1000000
0.0000000 22 1000000
0.0000000 23 1000000
0.0000000 24 1000000
0.0000000 25 1000000
0.0000000 26 1000000
0.0000000 27 1000000
0.0000000 28 1000000
0.0000000 29 1000000
0.0000000 30 1000000
0.0000000 31 1000000
0.0000000 32 1000000
0.0000000 33 1000000
0.0000000 34 1000000
0.0000000 35 1000000
0.0000000 36 1000000
0.0000000 37 1000000
0.0000000 38 1000000
0.0000000 39 1000000
0.0000000 40 845866
0.0000000 41 954816
0.0000000 42 550276
0.0000000 43 38991
0.0000000 44 265619
0.0000000 45 33676
0.0000000 46 192159
0.0000000 47 790006
0.0000000 48 842782
0.0000000 49 882138
0.0000000 50 195867
0.0000000 51 176718
0.0000000 52 53981
0.0000000 53 854279
0.0000000 54 364216
0.0000000 55 360686
0.0000000 56 752933
0.0000000 57 213035
0.0000000 58 212153
0.0000000 59 827526
0.0000000 60 456223
0.0000000 61 29121
0.0000000 62 227092
0.0000000 63 595469
0.0000000 64 292596
0.0000000 65 306615
0.0000000 66 297725
0.0000000 67 316892
0.0000000 68 874463
0.0000000 69 866666
0.0000000 70 932478
0.0000000 71 990028
0.0000000 72 361057
0.0000000 73 4670
0.0000000 74 290037
0.0000000 75 403322
0.0000000 76 49456
0.0000000 77 827265
0.0000000 78 225392
0.0000000 79 388740
0.0000000 80 118310
0.0000000 81 331286
0.0000000 82 232695
0.0000000 83 541937
0.0000000 84 179233
0.0000000 85 678824
0.0000000 86 190840
0.0000000 87 268205
0.0000000 88 395022
0.0000000 89 988783
0.0000000 90 602436
0.0000000 91 268526
0.0000000 92 170891
0.0000000 93 994118
0.0000000 94 732836
0.0000000 95 233240
0.0000000 96 438850
0.0000000 97 416331
0.0000000 98 182092
0.0000000 99 455820
0.0000000 100 24237
0.0000000 101 105280
0.0000000 102 104210
0.0000000 103 969770
0.0000000 104 397144
0.0000000 105 580239
0.0000000 106 601726
0.0000000 107 673759
0.0000000 108 65125
0.0000000 109 234982
0.0000000 110 997679
0.0000000 111 723103
0.0000000 112 32046
0.0000000 113 998891
0.0000000 114 516856
0.0000000 115 651699
0.0000000 116 15368
0.0000000 117 498613
0.0000000 118 714442
0.0000000 119 997402
0.0000000 120 505931
0.0000000 121 158798
0.0000000 122 736164
0.0000000 123 735638
0.0000000 124 709184
0.0000000 125 420692
0.0000000 126 522920
0.0000000 127 617096
0.0000000 128 528708
0.0000000 129 913652
0.0000000 130 638906
0.0000000 131 181274
0.0000000 132 294910
0.0000000 133 765205
0.0000000 134 758519
0.0000000 135 60018
0.0000000 136 115747
0.0000000 137 827599
0.0000000 138 433556
0.0000000 73 0
0.0000000 44 0
0.0000000 95 0
0.0000000 93 0
0.0000000 56 0
0.0000000 63 550276
0.0000000 120 0
0.0000000 138 0
0.0000000 117 0
0.0000000 70 0
0.0000000 134 0
0.0000000 62 0
0.0000000 94 0
0.0000000 77 0
0.0000000 129 0
0.0000000 65 0
0.0000000 103 0
0.0000000 125 0
0.0000000 124 0
0.0000000 64 0
0.0000000 133 0
0.0000000 109 0
0.0000000 55 0
0.0000000 89 0
0.0000000 137 0
0.0000000 90 0
0.0000000 51 72748
0.0000000 71 407560
0.0000000 97 171389
0.0000000 69 0
0.0000000 91 0
0.0000000 66 0
0.0000000 41 225392
0.0000000 116 0
0.0000000 132 0
0.0000000 108 0
0.0000000 61 0
0.0000000 83 0
0.0000000 96 0
0.0000000 135 0
0.0000000 48 761054
0.0000000 92 154319
0.0000000 4 163782
0.0000000 8 163782
0.0000000 12 163782
0.0000000 16 163782
0.0000000 20 163782
0.0000000 24 163782
0.0000000 28 163782
0.0000000 32 163782
0.0000000 36 163782
0.0000000 39 163782
0.0000000 38 163782
0.0000000 35 81891
0.0000000 37 81891
0.0000000 34 245673
0.0000000 31 122836
0.0000000 33 122836
0.0000000 30 286618
0.0000000 27 143309
0.0000000 29 143309
0.0000000 26 307091
0.0000000 23 153545
0.0000000 25 153545
0.0000000 22 317327
0.0000000 19 158663
0.0000000 21 158663
0.0000000 18 322445
0.0000000 15 161222
0.0000000 17 161222
0.0000000 14 325004
0.0000000 11 162502
0.0000000 13 162502
0.0000000 10 326284
0.0000000 7 163142
0.0000000 9 163142
0.0000000 6 326924
0.0000000 3 163462
0.0000000 5 163462
0.0000000 2 327244
0.0000000 1 327244
0.0006412 122 0
0.0026040 53 0
0.0026040 87 0
0.0033005 67 105280
0.0064282 47 0
0.0064282 128 0
0.0084267 75 0
0.0085405 113 0
0.0086180 119 495606
0.0086180 121 78906
0.0107814 100 1350
0.0107814 105 32325
0.0107815 119 475863
0.0107815 121 75762
0.0175093 74 0
0.0250377 49 43515
0.0250377 58 10465
0.0251555 110 195867
0.0275315 40 0
0.0277413 115 0
0.0277414 51 0
0.0277414 71 0
0.0277414 97 0
0.0320878 126 4800
0.0320878 127 5664
0.0330784 59 0
0.0330784 84 0
0.0355010 111 104210
0.0416000 54 0
0.0416000 79 0
0.0438751 46 0
0.0438754 48 601291
0.0438754 92 121923
0.0438762 4 147806
0.0438762 8 147806
0.0438762 12 147806
0.0438762 16 147806
0.0438762 20 147806
0.0438762 24 147806
0.0438762 28 147806
0.0438762 32 147806
0.0438762 36 147806
0.0438762 39 147806
0.0438762 38 147806
0.0438762 35 73903
0.0438762 37 73903
0.0438762 34 221709
0.0438762 30 270642
0.0438762 27 135321
0.0438762 29 135321
0.0438762 26 283127
0.0438762 22 301351
0.0438762 18 306469
0.0438762 14 309028
0.0438762 11 154514
0.0438762 13 154514
0.0438762 10 302320
0.0438762 7 151160
0.0438762 9 151160
0.0438762 6 298966
0.0438762 3 149483
0.0438762 5 149483
0.0438762 2 297289
0.0438762 1 297289
0.0438780 23 141563
0.0438780 25 141563
0.0438780 22 289369
0.0438780 31 110854
0.0438780 33 110854
0.0438780 30 258660
0.0438780 27 129330
0.0438780 29 129330
0.0438780 26 277136
0.0438780 23 138568
0.0438780 25 138568
0.0438780 22 286374
0.0438785 19 143187
0.0438785 21 143187
0.0438785 18 290993
0.0438787 15 145496
0.0438787 17 145496
0.0438787 14 293302
0.0438787 11 146651
0.0438787 13 146651
0.0438787 10 294457
0.0438787 7 147228
0.0438787 9 147228
0.0438787 6 295034
0.0438787 3 147517
0.0438787 5 147517
0.0438787 2 295323
0.0438787 1 295323
0.0439407 136 0
0.0449350 78 0
0.0449350 41 0
0.0482182 68 0
0.0552214 99 0
0.0566527 57 0
0.0566527 4 126502
0.0566527 8 126502
0.0566527 12 126502
0.0566527 16 126502
0.0566527 20 126502
0.0566527 24 126502
0.0566527 28 126502
0.0566527 32 126502
0.0566527 36 126502
0.0566527 39 126502
0.0566527 38 126502
0.0566527 35 63251
0.0566527 37 63251
0.0566527 34 189753
0.0566527 30 237356
0.0566527 27 118678
0.0566527 29 118678
0.0566527 26 245180
0.0566527 23 122590
0.0566527 25 122590
0.0566527 22 249092
0.0566527 19 124546
0.0566527 21 124546
0.0566527 18 251048
0.0566527 14 271998
0.0566527 11 135999
0.0566527 13 135999
0.0566527 10 262501
0.0566527 6 273730
0.0566527 3 136865
0.0566527 5 136865
0.0566527 2 263367
0.0566527 1 263367
0.0566530 15 125524
0.0566530 17 125524
0.0566530 14 252026
0.0566530 11 126013
0.0566530 13 126013
0.0566530 10 252515
0.0566530 7 126257
0.0566530 9 126257
0.0566530 6 252759
0.0566530 3 126379
0.0566530 5 126379
0.0566530 2 252881
0.0566530 1 252881
0.0566531 31 94876
0.0566531 33 94876
0.0566531 30 221378
0.0566531 27 110689
0.0566531 29 110689
0.0566531 26 237191
0.0566531 23 118595
0.0566531 25 118595
0.0566531 22 245097
0.0566531 19 122548
0.0566531 21 122548
0.0566531 18 249050
0.0566531 15 124525
0.0566531 17 124525
0.0566531 14 251027
0.0566531 11 125513
0.0566531 13 125513
0.0566531 10 252015
0.0566531 7 126007
0.0566531 9 126007
0.0566531 6 252509
0.0566531 3 126254
0.0566531 5 126254
0.0566531 2 252756
0.0566531 1 252756
0.0581857 98 0
0.0581857 106 0
0.0581857 4 108293
0.0581857 8 108293
0.0581857 12 108293
0.0581857 16 108293
0.0581857 20 108293
0.0581857 24 108293
0.0581857 28 108293
0.0581857 32 108293
0.0581857 36 108293
0.0581857 39 108293
0.0581857 38 108293
0.0581857 35 54146
0.0581857 37 54146
0.0581857 34 162439
0.0581857 30 203169
0.0581857 27 101584
0.0581857 29 101584
0.0581857 26 209877
0.0581857 22 226888
0.0581857 18 230841
0.0581857 15 115420
0.0581857 17 115420
0.0581857 14 223713
0.0581857 10 233806
0.0581857 6 234300
0.0581857 2 234547
0.0581857 1 234547
0.0581858 11 111856
0.0581858 13 111856
0.0581858 10 220149
0.0581858 31 81219
0.0581858 33 81219
0.0581858 30 189512
0.0581858 23 104938
0.0581858 25 104938
0.0581858 22 213231
0.0581858 27 94756
0.0581858 29 94756
0.0581858 26 203049
0.0581858 23 101524
0.0581858 25 101524
0.0581858 22 209817
0.0581858 19 104908
0.0581858 21 104908
0.0581858 18 213201
0.0581858 15 106600
0.0581858 17 106600
0.0581858 14 214893
0.0581858 11 107446
0.0581858 13 107446
0.0581858 10 215739
0.0581858 7 107869
0.0581858 9 107869
0.0581858 6 216162
0.0581858 3 108081
0.0581858 5 108081
0.0581858 2 216374
0.0581858 1 216374
0.0619346 60 0
0.0642444 85 0
0.0675555 45 0
0.0675572 100 0
0.0675572 105 0
0.0675993 119 474699
0.0675993 121 75576
0.0732486 52 0
0.0732486 114 0
0.0732495 49 0
0.0732495 58 0
0.0732534 126 0
0.0732534 127 0
0.0740210 42 0
0.0740210 63 0
0.0740210 119 0
0.0740210 121 0
0.0832398 123 0
0.0862131 104 0
0.1095533 72 0
0.1332577 82 0
0.1332577 88 0
0.1381906 118 220265
0.1459272 107 638906
0.1459301 48 572314
0.1459301 92 116047
0.1459392 4 105395
0.1459392 8 105395
0.1459392 12 105395
0.1459392 16 105395
0.1459392 20 105395
0.1459392 24 105395
0.1459392 28 105395
0.1459392 32 105395
0.1459392 36 105395
0.1459392 39 105395
0.1459392 38 105395
0.1459392 34 159541
0.1459392 30 186614
0.1459392 27 93307
0.1459392 29 93307
0.1459392 26 198702
0.1459392 22 206919
0.1459392 18 210303
0.1459392 14 211995
0.1459392 10 212841
0.1459392 6 213264
0.1459392 3 106632
0.1459392 5 106632
0.1459392 2 212027
0.1459392 1 212027
0.1459594 23 99351
0.1459594 25 99351
0.1459594 22 204746
0.1459652 19 102373
0.1459652 21 102373
0.1459652 18 207768
0.1459675 15 103884
0.1459675 17 103884
0.1459675 14 209279
0.1459685 11 104639
0.1459685 13 104639
0.1459685 10 210034
0.1459690 7 105017
0.1459690 9 105017
0.1459690 6 210412
0.1459690 3 105206
0.1459690 5 105206
0.1459690 2 210601
0.1459690 1 210601
0.1459695 31 79770
0.1459695 33 79770
0.1459695 30 185165
0.1459695 27 92582
0.1459695 29 92582
0.1459695 26 197977
0.1459695 23 98988
0.1459695 25 98988
0.1459695 22 204383
0.1459695 19 102191
0.1459695 21 102191
0.1459695 18 207586
0.1459695 15 103793
0.1459695 17 103793
0.1459695 14 209188
0.1459695 35 52697
0.1459695 37 52697
0.1459695 34 158092
0.1459695 31 79046
0.1459695 33 79046
0.1459695 30 184441
0.1459695 27 92220
0.1459695 29 92220
0.1459695 26 197615
0.1459695 23 98807
0.1459695 25 98807
0.1459695 22 204202
0.1459695 19 102101
0.1459695 21 102101
0.1459695 18 207496
0.1459695 15 103748
0.1459695 17 103748
0.1459695 14 209143
0.1459695 11 104571
0.1459695 13 104571
0.1459695 10 209966
0.1459695 7 104983
0.1459695 9 104983
0.1459695 6 210378
0.1459695 3 105189
0.1459695 5 105189
0.1459695 2 210584
0.1459695 1 210584
0.1763242 131 0
0.1763242 118 38991
0.2277974 50 0
0.2277974 110 0
0.2324132 76 0
0.2324132 102 0
0.2324132 111 0
0.2324149 48 531196
0.2324149 92 107709
0.2324275 4 101283
0.2324275 8 101283
0.2324275 12 101283
0.2324275 16 101283
0.2324275 20 101283
0.2324275 24 101283
0.2324275 28 101283
0.2324275 32 101283
0.2324275 36 101283
0.2324275 39 101283
0.2324275 38 101283
0.2324275 34 153980
0.2324275 31 76990
0.2324275 33 76990
0.2324275 30 178273
0.2324275 26 193503
0.2324275 22 200090
0.2324275 19 100045
0.2324275 21 100045
0.2324275 18 201328
0.2324275 15 100664
0.2324275 17 100664
0.2324275 14 201947
0.2324275 10 205854
0.2324275 7 102927
0.2324275 9 102927
0.2324275 6 204210
0.2324275 3 102105
0.2324275 5 102105
0.2324275 2 203388
0.2324275 1 203388
0.2324395 11 100973
0.2324395 13 100973
0.2324395 10 202256
0.2324395 7 101128
0.2324395 9 101128
0.2324395 6 202411
0.2324395 3 101205
0.2324395 5 101205
0.2324395 2 202488
0.2324395 1 202488
0.2324415 27 89136
0.2324415 29 89136
0.2324415 26 190419
0.2324456 23 95209
0.2324456 25 95209
0.2324456 22 196492
0.2324456 19 98246
0.2324456 21 98246
0.2324456 18 199529
0.2324456 15 99764
0.2324456 17 99764
0.2324456 14 201047
0.2324456 11 100523
0.2324456 13 100523
0.2324456 10 201806
0.2324456 7 100903
0.2324456 9 100903
0.2324456 6 202186
0.2324456 3 101093
0.2324456 5 101093
0.2324456 2 202376
0.2324456 1 202376
0.2324486 35 50641
0.2324486 37 50641
0.2324486 34 151924
0.2324486 31 75962
0.2324486 33 75962
0.2324486 30 177245
0.2324486 27 88622
0.2324486 29 88622
0.2324486 26 189905
0.2324486 23 94952
0.2324486 25 94952
0.2324486 22 196235
0.2324486 19 98117
0.2324486 21 98117
0.2324486 18 199400
0.2324486 15 99700
0.2324486 17 99700
0.2324486 14 200983
0.2324486 11 100491
0.2324486 13 100491
0.2324486 10 201774
0.2324486 7 100887
0.2324486 9 100887
0.2324486 6 202170
0.2324486 3 101085
0.2324486 5 101085
0.2324486 2 202368
0.2324486 1 202368
0.2674639 86 0
0.2683891 101 0
0.2683891 67 0
0.3500703 130 0
0.3500703 107 0
0.3500705 48 0
0.3500705 92 0
0.3500722 4 48164
0.3500722 8 48164
0.3500722 12 48164
0.3500722 16 48164
0.3500722 20 48164
0.3500722 24 48164
0.3500722 28 48164
0.3500722 32 48164
0.3500722 36 48164
0.3500722 39 48164
0.3500722 38 48164
0.3500722 34 98805
0.3500722 31 49402
0.3500722 33 49402
0.3500722 30 97566
0.3500722 26 136786
0.3500722 22 143116
0.3500722 18 146281
0.3500722 15 73140
0.3500722 17 73140
0.3500722 14 121304
0.3500722 10 148655
0.3500722 7 74327
0.3500722 9 74327
0.3500722 6 122491
0.3500722 3 61245
0.3500722 5 61245
0.3500722 2 109409
0.3500722 1 109409
0.3500737 11 60652
0.3500737 13 60652
0.3500737 10 108816
0.3500737 27 48783
0.3500737 29 48783
0.3500737 26 96947
0.3500737 7 54408
0.3500737 9 54408
0.3500737 6 102572
0.3500737 3 51286
0.3500737 5 51286
0.3500737 2 99450
0.3500737 1 99450
0.3500741 23 48473
0.3500741 25 48473
0.3500741 22 96637
0.3500743 19 48318
0.3500743 21 48318
0.3500743 18 96482
0.3500743 15 48241
0.3500743 17 48241
0.3500743 14 96405
0.3500743 11 48202
0.3500743 13 48202
0.3500743 10 96366
0.3500743 7 48183
0.3500743 9 48183
0.3500743 6 96347
0.3500743 3 48173
0.3500743 5 48173
0.3500743 2 96337
0.3500743 1 96337
0.3500744 35 24082
0.3500744 37 24082
0.3500744 34 72246
0.3500744 31 36123
0.3500744 33 36123
0.3500744 30 84287
